Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 14 [0/60000 (0%)]	Loss: 2.532866
Train Epoch: 14 [10000/60000 (17%)]	Loss: 2.532799
Train Epoch: 14 [20000/60000 (33%)]	Loss: 2.532840
Train Epoch: 14 [30000/60000 (50%)]	Loss: 2.532834
Train Epoch: 14 [40000/60000 (67%)]	Loss: 2.532804
Train Epoch: 14 [50000/60000 (83%)]	Loss: 2.532811
Train Epoch: 15 [0/60000 (0%)]	Loss: 2.532821
Train Epoch: 15 [10000/60000 (17%)]	Loss: 2.532853
Train Epoch: 15 [20000/60000 (33%)]	Loss: 2.532875
Train Epoch: 15 [30000/60000 (50%)]	Loss: 2.532886
Train Epoch: 15 [40000/60000 (67%)]	Loss: 2.532885
Train Epoch: 15 [50000/60000 (83%)]	Loss: 2.532860
Train Epoch: 16 [0/60000 (0%)]	Loss: 2.532801
Train Epoch: 16 [10000/60000 (17%)]	Loss: 2.532787
Train Epoch: 16 [20000/60000 (33%)]	Loss: 2.532846
Train Epoch: 16 [30000/60000 (50%)]	Loss: 2.532868
Train Epoch: 16 [40000/60000 (67%)]	Loss: 2.532838
Train Epoch: 16 [50000/60000 (83%)]	Loss: 2.532800
Train Epoch: 17 [0/60000 (0%)]	Loss: 2.532906
Train Epoch: 17 [10000/60000 (17%)]	Loss: 2.532844
Train Epoch: 17 [20000/60000 (33%)]	Loss: 2.532845
Train Epoch: 17 [30000/60000 (50%)]	Loss: 2.532827
Train Epoch: 17 [40000/60000 (67%)]	Loss: 2.532847
Train Epoch: 17 [50000/60000 (83%)]	Loss: 2.532830
Train Epoch: 18 [0/60000 (0%)]	Loss: 2.532856
Train Epoch: 18 [10000/60000 (17%)]	Loss: 2.532843
Train Epoch: 18 [20000/60000 (33%)]	Loss: 2.532852
Train Epoch: 18 [30000/60000 (50%)]	Loss: 2.532834
Train Epoch: 18 [40000/60000 (67%)]	Loss: 2.532894
Train Epoch: 18 [50000/60000 (83%)]	Loss: 2.532838
Train Epoch: 19 [0/60000 (0%)]	Loss: 2.532798
Train Epoch: 19 [10000/60000 (17%)]	Loss: 2.532857
Train Epoch: 19 [20000/60000 (33%)]	Loss: 2.532900
Train Epoch: 19 [30000/60000 (50%)]	Loss: 2.532874
Train Epoch: 19 [40000/60000 (67%)]	Loss: 2.532842
Train Epoch: 19 [50000/60000 (83%)]	Loss: 2.532837
Train Epoch: 20 [0/60000 (0%)]	Loss: 2.532830
Train Epoch: 20 [10000/60000 (17%)]	Loss: 2.532843
Train Epoch: 20 [20000/60000 (33%)]	Loss: 2.532825
Train Epoch: 20 [30000/60000 (50%)]	Loss: 2.532842
Train Epoch: 20 [40000/60000 (67%)]	Loss: 2.532840
Train Epoch: 20 [50000/60000 (83%)]	Loss: 2.532830
Train Epoch: 21 [0/60000 (0%)]	Loss: 2.532864
Train Epoch: 21 [10000/60000 (17%)]	Loss: 2.532872
Train Epoch: 21 [20000/60000 (33%)]	Loss: 2.532849
Train Epoch: 21 [30000/60000 (50%)]	Loss: 2.532812
Train Epoch: 21 [40000/60000 (67%)]	Loss: 2.532829
Train Epoch: 21 [50000/60000 (83%)]	Loss: 2.532828
Train Epoch: 22 [0/60000 (0%)]	Loss: 2.532874
Train Epoch: 22 [10000/60000 (17%)]	Loss: 2.532784
Train Epoch: 22 [20000/60000 (33%)]	Loss: 2.532828
Train Epoch: 22 [30000/60000 (50%)]	Loss: 2.532830
Train Epoch: 22 [40000/60000 (67%)]	Loss: 2.532814
Train Epoch: 22 [50000/60000 (83%)]	Loss: 2.532855
Train Epoch: 23 [0/60000 (0%)]	Loss: 2.532846
Train Epoch: 23 [10000/60000 (17%)]	Loss: 2.532777
