DataSet,MMC,AUROC,FPR@95
orig,0.9842380881309509,-,-
MNIST,0.7520349621772766,0.9553522999999999,0.259799987077713
EMNIST,0.7009844779968262,0.9651521200000001,0.18689998984336853
GrayCIFAR10,0.8810816407203674,0.893009965,0.5641999840736389
Noise,0.5766090750694275,0.9808922929687501,0.08687499910593033
