DataSet,MMC,AUROC,FPR@95
orig,0.9905186295509338,-,-
FMNIST,0.14566946029663086,0.99726639,0.013499999418854713
EMNIST,0.7956425547599792,0.89516766,0.4380999803543091
GrayCIFAR10,0.10003048926591873,0.9986496600000001,0.0
Noise,0.10310843586921692,0.9981745390625001,0.0
