DataSet,MMC,AUROC,FPR@95
MNIST,0.9719241857528687,-,-
FMNIST,0.32877716422080994,0.9952142,0.0037999998312443495
EMNIST,0.7646285891532898,0.91890526,0.2742999792098999
GrayCIFAR10,0.10048636049032211,0.9998263,0.0
Noise,0.1000000461935997,0.94629997,0.0
Adv. Noise,0.10000012814998627,0.9960785,0.0
Adv. Sample,0.8703010678291321,0.81624377,0.44509807229042053
