DataSet,MMC,AUROC,FPR@95
orig,0.9917292594909668,-,-
FMNIST,0.4871387481689453,0.9810404349999998,0.12780000269412994
EMNIST,0.8037638068199158,0.90326405,0.37539997696876526
GrayCIFAR10,0.10013404488563538,0.99994991,0.0
Noise,0.10563068091869354,0.9999273984375001,0.0
