DataSet,MMC,AUROC,FPR@95
MNIST,0.9253720641136169,-,-
FMNIST,0.7930432558059692,0.7515057150000001,0.3310999870300293
EMNIST,0.7345318794250488,0.8234744549999999,0.19569998979568481
GrayCIFAR10,0.6756753921508789,0.89263427,0.0551999993622303
Noise,0.18874390423297882,0.9998750944444444,0.0
Adv. Noise,0.9607104063034058,0.5399622452902729,0.7160784006118774
Adv. Sample,0.8943046927452087,0.6172068435217224,0.46274513006210327
