DataSet,MMC,AUROC,FPR@95
MNIST,0.9861084818840027,-,-
FMNIST,0.40936747193336487,0.975881505,0.11249999701976776
EMNIST,0.7720383405685425,0.90759805,0.3342999815940857
GrayCIFAR10,0.10334831476211548,0.9999114049999999,0.0
Noise,0.10000006854534149,1.0,0.0
Adv. Noise,0.10000008344650269,1.0,0.0
Adv. Sample,0.9106425642967224,0.7779950019223376,0.7078431844711304
