DataSet,MMC,AUROC,FPR@95
MNIST,0.9805558323860168,-,-
FMNIST,0.19250214099884033,0.52140677,0.0016999999061226845
EMNIST,0.6263493299484253,0.7284832,0.250900000333786
GrayCIFAR10,0.10079019516706467,0.13133642,0.0
Noise,0.10000931471586227,0.99339426,0.0
Adv. Noise,0.10005264729261398,0.99627584,0.0
Adv. Sample,0.8737210631370544,0.85023075,0.5176470875740051
