DataSet,MMC,AUROC,FPR@95
orig,0.9778599143028259,-,-
MNIST,0.7901549339294434,0.930570445,0.3278000056743622
EMNIST,0.7069540619850159,0.9480726349999999,0.2052999883890152
GrayCIFAR10,0.9386545419692993,0.78908149,0.7461000084877014
Noise,0.5829266309738159,0.973180875,0.10921874642372131
