DataSet,MMC,AUROC,FPR@95
orig,0.975710391998291,-,-
CIFAR10,0.7290598154067993,0.931025365,0.2133999913930893
CIFAR100,0.7367537617683411,0.9260724550000001,0.22529999911785126
LSUN_CR,0.7325312495231628,0.9248222222222222,0.20000000298023224
Imagenet-,0.7261285185813904,0.93109865,0.21400000154972076
Noise,0.7432278990745544,0.9417813766033171,0.1517600566148758
