DataSet,MMC,AUROC,FPR@95
orig,0.9791564345359802,-,-
FMNIST,0.14355571568012238,0.9957548399999999,0.008299999870359898
EMNIST,0.7494407892227173,0.87961622,0.32409998774528503
GrayCIFAR10,0.10004746168851852,0.99859902,0.0
Noise,0.10644780099391937,0.9980335546874999,0.0
