DataSet,MMC,AUROC,FPR@95
MNIST,0.9523013234138489,-,-
FMNIST,0.8360214829444885,0.77020239,0.40059998631477356
EMNIST,0.7921910285949707,0.786118275,0.34139999747276306
GrayCIFAR10,0.7127104997634888,0.92451214,0.060099996626377106
Noise,0.1689920574426651,0.9998941944444444,1.6666666851961054e-05
Adv. Noise,0.5905124545097351,0.70438923490965,0.5164705514907837
Adv. Sample,0.9547375440597534,0.6008169934640522,0.7529412508010864
