DataSet,MMC,AUROC,FPR@95
MNIST,0.9807204604148865,-,-
FMNIST,0.37189358472824097,0.987987485,0.0364999994635582
EMNIST,0.7930017113685608,0.8748925299999999,0.34939998388290405
GrayCIFAR10,0.10050135850906372,0.99998703,0.0
Noise,0.10000307112932205,1.0,0.0
Adv. Noise,0.10011353343725204,0.9999980392156863,0.0
Adv. Sample,0.945946991443634,0.7290907343329489,0.7235294580459595
