DataSet,MMC,AUROC,FPR@95
orig,0.9998185038566589,-,-
SVHN,0.9999619126319885,0.05323617,1.0
CIFAR100,0.9998135566711426,0.51512093,1.0
LSUN_CR,0.9997967481613159,0.5849555555555555,1.0
Imagenet-,0.9998093247413635,0.5280675699999999,1.0
Noise,0.9998831748962402,0.281800703125,1.0
