DataSet,MMC,AUROC,FPR@95
MNIST,0.9798017144203186,-,-
FMNIST,0.352422297000885,0.97814345,0.06039999797940254
EMNIST,0.7776200175285339,0.8805646,0.3401999771595001
GrayCIFAR10,0.1014566719532013,0.9998741,0.0
Noise,0.10000942647457123,0.9985667,0.0
Adv. Noise,0.10001222789287567,0.9984313,0.0
Adv. Sample,0.939839780330658,0.7281065,0.7078431844711304
