DataSet,MMC,AUROC,FPR@95
orig,0.9788358211517334,-,-
CIFAR10,0.7909649014472961,0.924261445,0.33069998025894165
CIFAR100,0.8398507833480835,0.8726052850000001,0.45899999141693115
LSUN_CR,0.792497992515564,0.9126277777777778,0.33000001311302185
Imagenet-,0.8382806181907654,0.862495835,0.459199994802475
Noise,0.6809341907501221,0.93808462890625,0.21773436665534973
Adv. Noise,0.9991175532341003,0.13254801432291669,0.95374995470047
Adv. Sample,1.0,0.11666666666666667,1.0
