DataSet,MMC,AUROC,FPR@95
MNIST,0.9783216714859009,-,-
FMNIST,0.36441048979759216,0.9883897650000001,0.032899998128414154
EMNIST,0.7910907864570618,0.87344621,0.33550000190734863
GrayCIFAR10,0.10036472231149673,0.9999571,0.0
Noise,0.10000340640544891,1.0,0.0
Adv. Noise,0.10002608597278595,0.9999997308727413,0.0
Adv. Sample,0.9350564479827881,0.6982698961937717,0.6960784792900085
