DataSet,MMC,AUROC,FPR@95
orig,0.9788278341293335,-,-
CIFAR10,0.7409452795982361,0.944972325,0.211899995803833
CIFAR100,0.8401275277137756,0.8692446549999999,0.4584999978542328
LSUN_CR,0.7975011467933655,0.9074333333333333,0.35333335399627686
Imagenet-,0.8380720615386963,0.86155069,0.45729997754096985
Noise,0.5921500325202942,0.96673179296875,0.11367186903953552
Adv. Noise,0.9985329508781433,0.0774788411458333,0.9524999856948853
Adv. Sample,1.0,0.06416666666666666,1.0
