DataSet,MMC,AUROC,FPR@95
MNIST,0.9931599497795105,-,-
FMNIST,0.7038711905479431,0.9762348549999998,0.1979999989271164
EMNIST,0.8308404088020325,0.8930290499999999,0.4396999776363373
GrayCIFAR10,0.5142917633056641,0.9953419699999999,0.028299998492002487
Noise,0.13602329790592194,0.999994575,0.0
Adv. Noise,0.9934272170066833,0.8360477893118031,0.9986274242401123
Adv. Sample,0.9902931451797485,0.6375163398692811,0.9549019932746887
