DataSet,MMC,AUROC,FPR@95
orig,0.9621031880378723,-,-
SVHN,0.7468682527542114,0.9157679650000001,0.1768999993801117
CIFAR100,0.7804945111274719,0.872261935,0.3077999949455261
LSUN_CR,0.7230960130691528,0.9134222222222222,0.16333334147930145
Imagenet-,0.7740997076034546,0.86978576,0.3044999837875366
Noise,0.7520938515663147,0.909633625,0.16523437201976776
