DataSet,MMC,AUROC,FPR@95
MNIST,0.9433130621910095,-,-
FMNIST,0.1561812162399292,0.33312985,0.0072999997064471245
EMNIST,0.47571584582328796,0.46002263,0.21719999611377716
GrayCIFAR10,0.10009580105543137,0.058498878,0.0
Noise,0.10000312328338623,0.92144436,0.0
Adv. Noise,0.10000574588775635,0.6826378,0.0
Adv. Sample,0.9258937835693359,0.65928495,0.7490196228027344
