DataSet,MMC,AUROC,FPR@95
orig,0.950072705745697,-,-
SVHN,0.8345181345939636,0.8058016650000001,0.41040000319480896
CIFAR100,0.8195140361785889,0.8069905850000001,0.3886999785900116
LSUN_CR,0.7635111212730408,0.8678111111111113,0.28333333134651184
Imagenet-,0.8129340410232544,0.808436815,0.38040000200271606
Noise,0.7698208689689636,0.83892781640625,0.32039061188697815
