DataSet,MMC,AUROC,FPR@95
orig,0.9932407140731812,-,-
FMNIST,0.5611278414726257,0.982841065,0.15839999914169312
EMNIST,0.8232795000076294,0.88736339,0.44429999589920044
GrayCIFAR10,0.26165100932121277,0.9979003200000001,0.010900000110268593
Noise,0.1427178978919983,0.9999971171875,0.0
Adv. Noise,0.59324049949646,0.8826163736979167,0.4975000023841858
Adv. Sample,0.981884777545929,0.6491013888888888,0.9050000309944153
