DataSet,MMC,AUROC,FPR@95
MNIST,0.9800029993057251,-,-
FMNIST,0.25709283351898193,0.98698944,0.028099998831748962
EMNIST,0.7355044484138489,0.8835899,0.3334999978542328
GrayCIFAR10,0.10025116056203842,0.99813,0.0
Noise,0.10000333189964294,0.49689242,0.0
Adv. Noise,0.10000200569629669,0.3485239,0.0
Adv. Sample,0.9419361352920532,0.74305844,0.6980392336845398
