DataSet,MMC,AUROC,FPR@95
MNIST,0.1398332118988037,-,-
CIFAR10,0.15103858709335327,0.37970382,0.0
CIFAR100,0.1430598348379135,0.48921294499999995,0.0
LSUN_CR,0.13403351604938507,0.5259,0.0
Imagenet-,0.13899169862270355,0.49494691,0.0
Noise,0.2197616845369339,0.23667088717045626,0.0
Adv. Noise,0.28460773825645447,0.06329198385236447,0.0
Adv. Sample,0.1910441815853119,0.08039600153787005,0.0
