DataSet,MMC,AUROC,FPR@95
MNIST,0.9579977989196777,-,-
FMNIST,0.3524279296398163,0.99487126,0.00279999990016222
EMNIST,0.7671876549720764,0.9177754,0.25029999017715454
GrayCIFAR10,0.10192854702472687,0.9999254,0.0
Noise,0.10000023245811462,0.9999,0.0
Adv. Noise,0.10000014305114746,1.0,0.0
Adv. Sample,0.8549741506576538,0.7912053,0.4490196406841278
