DataSet,MMC,AUROC,FPR@95
orig,0.9937074184417725,-,-
FMNIST,0.3371674716472626,0.9938552599999999,0.060499999672174454
EMNIST,0.7923758625984192,0.9235862000000001,0.3756999969482422
GrayCIFAR10,0.10055554658174515,0.99999994,0.0
Noise,0.10006158798933029,1.0,0.0
