DataSet,MMC,AUROC,FPR@95
MNIST,0.9766954779624939,-,-
FMNIST,0.21099211275577545,0.5173813,0.007999999448657036
EMNIST,0.6396005749702454,0.69584227,0.27809998393058777
GrayCIFAR10,0.10052171349525452,0.12489311,0.0
Noise,0.10000739246606827,0.8384292,0.0
Adv. Noise,0.10002392530441284,0.30558395,0.0
Adv. Sample,0.9284759759902954,0.72283554,0.686274528503418
