DataSet,MMC,AUROC,FPR@95
MNIST,0.18464349210262299,-,-
CIFAR10,0.17752070724964142,0.649832855,0.0
CIFAR100,0.17763952910900116,0.64867843,0.0
LSUN_CR,0.17573462426662445,0.713488888888889,0.0
Imagenet-,0.17854616045951843,0.6327284,0.0
Noise,0.18713884055614471,0.4312298378202095,0.0
Adv. Noise,0.20012791454792023,0.1354477700884275,0.0
Adv. Sample,0.20685282349586487,0.12412918108419839,0.0
