DataSet,MMC,AUROC,FPR@95
MNIST,0.10001891851425171,-,-
FMNIST,0.10003010183572769,0.40159455,0.0
EMNIST,0.10002538561820984,0.47695,0.0
GrayCIFAR10,0.10002090781927109,0.4688,0.0
Noise,0.1000102236866951,0.5014167,0.0
Adv. Noise,0.10007143765687943,0.06461257,0.0
Adv. Sample,0.10002485662698746,0.4872549,0.0
Adv. Noise,0.10011955350637436,0.013023821,0.0
Adv. Sample,0.10002126544713974,0.49411762,0.0
Adv. Noise,0.10027021914720535,-0.0,0.0
Adv. Sample,0.10010626167058945,0.00032103035,0.0
