DataSet,MMC,AUROC,FPR@95
orig,0.15926140546798706,-,-
CIFAR10,0.17069977521896362,0.35735992,0.0
CIFAR100,0.1691097915172577,0.37772081,0.0
LSUN_CR,0.17541377246379852,0.2897555555555556,0.0
Imagenet-,0.16944007575511932,0.369814055,0.0
Noise,0.14456550776958466,0.6715726251147645,0.0
