DataSet,MMC,AUROC,FPR@95
orig,0.9666402339935303,-,-
FMNIST,0.6017554402351379,0.850990815,0.28519999980926514
EMNIST,0.7658104300498962,0.8520456750000001,0.29159998893737793
GrayCIFAR10,0.10024911910295486,0.99994345,0.0
Noise,0.10441270470619202,0.9999269257812501,0.0
