DataSet,MMC,AUROC,FPR@95
MNIST,0.9781529307365417,-,-
FMNIST,0.20327603816986084,0.993659255,0.00930000003427267
EMNIST,0.6776023507118225,0.8943699749999999,0.310699999332428
GrayCIFAR10,0.1001335009932518,0.99857609,0.0
Noise,0.10000593215227127,0.9985631763888888,0.0
Adv. Noise,0.10006426274776459,0.9986759900038448,0.0
Adv. Sample,0.9494032263755798,0.7054056132256825,0.7509804368019104
