DataSet,MMC,AUROC,FPR@95
MNIST,0.9765394330024719,-,-
FMNIST,0.2197924256324768,0.99359302,0.009099999442696571
EMNIST,0.6808130145072937,0.890773295,0.30320000648498535
GrayCIFAR10,0.10031985491514206,0.99869282,0.0
Noise,0.10000935196876526,0.9980068541666668,0.0
Adv. Noise,0.10005118697881699,0.9978434063821607,0.0
Adv. Sample,0.9243067502975464,0.7222933487120339,0.6725490689277649
