DataSet,MMC,AUROC,FPR@95
MNIST,0.9544335603713989,-,-
FMNIST,0.2747019827365875,0.99468064,0.004299999680370092
EMNIST,0.7297106981277466,0.8966948,0.14710000157356262
GrayCIFAR10,0.10021592676639557,0.9983487,0.0
Noise,0.1000000461935997,0.36249998,0.0
Adv. Noise,0.1000000461935997,0.47450984,0.0
Adv. Sample,0.8144782185554504,0.7204633,0.3450980484485626
