DataSet,MMC,AUROC,FPR@95
MNIST,0.8494378924369812,-,-
FMNIST,0.7106928825378418,0.73004847,0.09779999405145645
EMNIST,0.7162297964096069,0.683158075,0.20559999346733093
GrayCIFAR10,0.7464789748191833,0.665002635,0.1955999881029129
Noise,0.2252541333436966,0.9994778805555555,0.0
Adv. Noise,0.9353435039520264,0.2787135717031911,0.9158823490142822
Adv. Sample,0.8138306140899658,0.5984967320261438,0.16078431904315948
