DataSet,MMC,AUROC,FPR@95
orig,0.9725498557090759,-,-
CIFAR10,0.5362399816513062,0.9471596,0.17099998891353607
CIFAR100,0.5005384087562561,0.9490959950000001,0.15839999914169312
LSUN_CR,0.4441235363483429,0.9568277777777778,0.1066666692495346
Imagenet-,0.5052955746650696,0.9497368149999998,0.15879999101161957
Noise,0.6552072763442993,0.9555092269790776,0.13688337802886963
