DataSet,MMC,AUROC,FPR@95
MNIST,0.9618771076202393,-,-
FMNIST,0.27773144841194153,0.99544257,0.003399999812245369
EMNIST,0.72765052318573,0.8966614,0.18469999730587006
GrayCIFAR10,0.10035350918769836,0.9980275,0.0
Noise,0.1000000610947609,0.66639996,0.0
Adv. Noise,0.1000000536441803,0.91176474,0.0
Adv. Sample,0.8026425242424011,0.7562976,0.3392156958580017
