DataSet,MMC,AUROC,FPR@95
orig,0.9912146329879761,-,-
FMNIST,0.6753875613212585,0.973634355,0.17639999091625214
EMNIST,0.8116555213928223,0.898953965,0.39329999685287476
GrayCIFAR10,0.4513836205005646,0.99709211,0.0031999999191612005
Noise,0.1319611519575119,0.9999978828125,0.0
