DataSet,MMC,AUROC,FPR@95
orig,0.973480224609375,-,-
SVHN,0.8210804462432861,0.912379355,0.3441999852657318
CIFAR100,0.8254371881484985,0.86674718,0.4325999915599823
LSUN_CR,0.7784132957458496,0.8997666666666667,0.30000001192092896
Imagenet-,0.8202874660491943,0.8633912499999998,0.4278999865055084
Noise,0.7624568939208984,0.9091387382812501,0.3709374964237213
