DataSet,MMC,AUROC,FPR@95
MNIST,0.9501442313194275,-,-
FMNIST,0.280683696269989,0.9961049,0.0009999999310821295
EMNIST,0.7404442429542542,0.9184726,0.15940000116825104
GrayCIFAR10,0.10099316388368607,0.999916,0.0
Noise,0.10000008344650269,1.0,0.0
Adv. Noise,0.1000000536441803,1.0,0.0
Adv. Sample,0.8245647549629211,0.7645291,0.3450980484485626
