DataSet,MMC,AUROC,FPR@95
orig,0.6864619851112366,-,-
MNIST,0.2172822207212448,0.7897020650000001,0.11679999530315399
EMNIST,0.4883836805820465,0.652093745,0.2879999876022339
GrayCIFAR10,0.36970868706703186,0.73337305,0.14299999177455902
Noise,0.7273105978965759,0.56337547265625,0.44164061546325684
